wl_home,10 Game Rolling Average Away Team Field Goals Made,10 Game Rolling Average Away Team Field Goals Attempted,10 Game Rolling Average Away Team Field Goal Percentage,10 Game Rolling Average Away Team 3-Point Field Goals Made,10 Game Rolling Average Away Team 3-Point Field Goals Attempted,10 Game Rolling Average Away Team 3-Point Percentage,10 Game Rolling Average Away Team Free Throws Made,10 Game Rolling Average Away Team Free Throws Attempted,10 Game Rolling Average Away Team Free Throw Percentage,10 Game Rolling Average Away Team Offensive Rebounds,10 Game Rolling Average Away Team Defensive Rebounds,10 Game Rolling Average Away Team Total Rebounds,10 Game Rolling Average Away Team Assists,10 Game Rolling Average Away Team Steals,10 Game Rolling Average Away Team Blocks,10 Game Rolling Average Away Team Turnovers,10 Game Rolling Average Away Team Personal Fouls,10 Game Rolling Average Away Team Points,10 Game Rolling Average Home Team field goals,10 Game Rolling Average Home Team Field Goals Attempted,10 Game Rolling Average Home Team Field Goal Percentage,10 Game Rolling Average Home Team 3-Point Field Goals Made,10 Game Rolling Average Home Team 3-Point Field Goals Attempted,10 Game Rolling Average Home Team 3-Point Percentage,10 Game Rolling Average Home Team Free Throws Made,10 Game Rolling Average Home Team Free Throws Attempted,10 Game Rolling Average Home Team Free Throw Percentage,10 Game Rolling Average Home Team Offensive Rebounds,10 Game Rolling Average Home Team Defensive Rebounds,10 Game Rolling Average Home Team Total Rebounds,10 Game Rolling Average Home Team Assists,10 Game Rolling Average Home Team Steals,10 Game Rolling Average Home Team Blocks,10 Game Rolling Average Home Team Turnovers,10 Game Rolling Average Home Team Personal Fouls,10 Game Rolling Average Home Team Points,h2h_win_ratio_last10,home_Atlanta Hawks,home_Boston Celtics,home_Brooklyn Nets,home_Charlotte Bobcats,home_Charlotte Hornets,home_Chicago Bulls,home_Cleveland Cavaliers,home_Dallas Mavericks,home_Denver Nuggets,home_Detroit Pistons,home_Golden State Warriors,home_Houston Rockets,home_Indiana Pacers,home_Los Angeles Clippers,home_Los Angeles Lakers,home_Memphis Grizzlies,home_Miami Heat,home_Milwaukee Bucks,home_Minnesota Timberwolves,home_New Orleans Pelicans,home_New York Knicks,home_Oklahoma City Thunder,home_Orlando Magic,home_Philadelphia 76ers,home_Phoenix Suns,home_Portland Trail Blazers,home_Sacramento Kings,home_San Antonio Spurs,home_Seattle SuperSonics,home_Toronto Raptors,home_Utah Jazz,home_Washington Wizards,away_Atlanta Hawks,away_Boston Celtics,away_Brooklyn Nets,away_Charlotte Bobcats,away_Charlotte Hornets,away_Chicago Bulls,away_Cleveland Cavaliers,away_Dallas Mavericks,away_Denver Nuggets,away_Detroit Pistons,away_Golden State Warriors,away_Houston Rockets,away_Indiana Pacers,away_Los Angeles Clippers,away_Los Angeles Lakers,away_Memphis Grizzlies,away_Miami Heat,away_Milwaukee Bucks,away_Minnesota Timberwolves,away_New Orleans Pelicans,away_New York Knicks,away_Oklahoma City Thunder,away_Orlando Magic,away_Philadelphia 76ers,away_Phoenix Suns,away_Portland Trail Blazers,away_Sacramento Kings,away_San Antonio Spurs,away_Seattle SuperSonics,away_Toronto Raptors,away_Utah Jazz,away_Washington Wizards
1.0,-0.05481457565254133,0.739082454597349,-0.8492337697911553,0.34481771345392803,-0.02045809165481613,0.9101745120476626,-1.0887597507766356,-1.1465472516741955,0.26542422286462114,0.8995572588758973,-1.0617277735662616,-0.4145938251876719,-0.25163033369785454,-0.9396065448214909,-0.2605600906025359,0.2977980200177822,-1.0263874587080473,-0.2115930542162136,0.007102842023571536,0.6264649137219123,-0.3964937598755491,-0.2864537393607883,-0.22671841769337903,-0.7459457379226816,0.15486891451612356,0.32373421449515066,-0.17050134120303426,1.5194752204877704,0.6290593984032768,1.4693932046145926,-0.3319353975300802,-0.4766219180066322,2.805609754691079,-0.15174240815499848,0.7000808542691003,0.07018488178543648,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,-0.3679133902600374,-0.10209278956855414,-0.46573140095009596,-0.3477864398599468,-0.7484152158968668,1.0907885749712807,0.026965149861552695,0.39766678370027997,-0.8966674556742367,1.890506891157292,0.5682786793762767,1.7591162513194747,-1.6213149909300346,-2.132697368489646,0.93399988953695,0.6452213491462091,-0.4018443071074109,-0.34445575765807357,-0.6809157652492044,-0.3060910079776138,-0.8851311273697923,-0.5461219222072072,-0.6446818556760349,-0.4382763523967472,-0.1309695335608251,-0.3503234145737242,0.865182558660141,0.5266530098934167,-0.877760699906862,-0.4246220547969484,-0.5631673868517574,0.4106638719929644,-0.9978770052407725,0.05993004391041174,0.06792336334530137,-0.7797735894018488,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.034642228521028745,0.12881806177110608,0.04439910854602754,-0.2412319547347352,-0.4635624281499773,0.2181019344898775,-0.027460455047627053,0.2918986990855899,-0.7168861274154332,-0.5418240244424939,0.3305694049888233,-0.13511681535103698,1.289264905688348,1.8194159849111198,-0.35244931984403527,-0.446680542400276,0.025474691356182928,0.043912144710437924,0.6951214492963459,0.43291557148238885,1.0896378198828078,0.44061717260918537,0.02405964509621431,1.3035022454440581,-0.6246904893300991,-0.6771392347283304,0.04669506163803042,-0.5902719770252316,-0.03674483108259854,-0.5094287082034344,1.5757285143737538,0.8884331435312095,1.1151711947213672,0.4303568350248789,0.34888224820032254,0.6901545901808684,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,-0.5244627975637862,-0.7288508146333431,-0.12926234149520893,-0.3477864398599468,-0.41081191190055333,-0.39294751203675277,-0.10909886241139716,-0.17348087321904632,-0.06819061307954692,-0.2715650338202956,1.0436972281511836,0.7033142141588611,0.05654871417938673,-0.7159020153837112,0.750221431053952,0.2977980200177822,-0.5333270758654393,-0.5386397088423278,-0.5519122763855587,0.25696162399191214,-0.9895984266271841,-1.0135246513307616,-0.9372562622638939,-1.9883920543361524,-0.8065876835608842,-0.8201211560459704,-0.07219139044339579,0.733490970433907,-0.24699879828866472,0.22556228798611883,0.04381658511764499,-1.1591494487755527,0.6925615547289389,-0.46925108625311335,0.20840280577281195,-1.0997579550252976,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,-0.681012204867535,-0.333003640908212,-0.8166722479084235,-0.3211478185786438,-0.24201025990239672,-0.970237320633735,-0.5989293065940159,-0.25809534091079883,-0.9522699283315963,-0.09139237340549654,-1.0956862413358983,-1.1288128503257335,-1.2104095937603796,0.2534842788466645,-1.6388985292250202,-0.446680542400276,1.833362761779079,-0.8554661555113766,-0.8529204170673976,-0.3940679817228522,-1.0199276425406223,-0.36435419421471393,-0.7073763713734331,1.0529954779939796,-0.8585583104839665,-0.8813991223249591,0.3004719112733754,-0.4248016085928392,0.06838215252043456,-0.311546516921631,-1.1123433614907396,-1.2956549549293368,0.4812567347327251,-0.6809235383185236,0.9810397391241227,-1.1497555121539615,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,-0.3008207871298602,0.04634990057837062,-0.5200006040879834,-0.3477864398599468,-0.537413150899171,0.1387667853552039,0.271880371952863,0.5245884852379084,-0.41292594355518814,-0.2715650338202956,0.16077706614064216,-0.1040638142580795,0.8098752756570855,1.8194159849111198,-0.35244931984403527,-0.7444719673675,-0.3032322305388891,-0.19115263830208265,-0.40140820604464,-0.8691436399471397,0.4459844599421148,-0.5461219222072072,-0.676029113524734,-0.21971340093023767,-0.6246904893300991,-0.6567132459686672,0.0947068980555284,-0.05249327961995645,-1.6136495851280912,-1.414033011205962,1.2866885277216578,0.6836748843005328,0.6925615547289389,-0.46925108625311335,0.8054404360897338,-0.7097770094217192,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.32318498817325314,-0.08559915733000564,-0.3897545165570566,0.557926683704351,0.2327443863424187,1.1718117060024345,-0.680567713957786,-0.3004025747566747,-1.1135170990379457,0.49416877294260037,0.16077706614064216,0.42383720432222843,-0.14890398440544075,-0.04478842707037402,-1.0875631537760266,-0.446680542400276,-0.5333270758654393,-0.22181326217328054,-0.7454175096810265,-1.1154791664338057,0.014635611395466394,-0.3383873759300719,-0.5924364259282029,0.08963723806851581,-0.0010429662531213368,0.13990031565818442,-1.1147341240804987,-0.09386087172805437,0.6991440541386307,0.42344447926792034,-0.6498793828473864,-1.1591494487755527,2.8760446946898166,0.4303568350248789,-0.0374362184753322,-0.7097770094217192,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,-0.27845658608646734,0.574146132211878,-1.0084234323289512,-0.2678705760160382,-0.5163129443994012,0.25354955431600595,-1.4969517875954852,-0.9773183162906911,-1.4990275761289873,0.9896435890832973,-0.6202676925609915,0.05120119120671668,0.15927506347180048,0.700893337722224,-1.3632308415005232,-0.2977848299166649,0.5514057663882986,-0.8043651157260463,-0.80991925411285,-0.0773508762399946,-1.3030003243993558,-0.8577237416229102,-1.0103998639108587,-1.3394282138278988,-0.8325729970224253,-0.20734149325608425,-1.9057862860068964,0.6507557862177104,-0.24699879828866472,0.1690245190484601,-0.4764553908561283,1.57096067430013,-0.9978770052407725,0.9066198521720517,1.261998623979145,-1.2897486721142195,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,-0.7704690090411052,-0.3989781698624013,-0.9288286010600512,0.18498598576611067,-0.1154090209037791,0.839279272395402,-1.4697389851408953,-1.2311617193659472,-0.8707196351008,-1.21747150099799,0.19473553391027887,-0.7251238361172643,-0.6625357308675083,-0.6413338389044517,2.496116786642432,0.34742992417898594,-0.6976805368129753,-1.0700905226097632,-0.20790297274917074,0.3273432029881038,-0.4942212333743985,-0.5461219222072072,-0.6446818556760349,-0.7476269913955007,-0.36483735471469153,0.2828822369758251,-1.8760646729865438,1.354004852055378,1.8204985459043153,2.3174597386794615,-0.44755139219091933,0.4106638719929644,1.6786507147112708,-0.6280054253021713,-0.35351496393723286,-0.4297906895012019,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.3902775913034303,-0.5474208600093238,0.02269142729087373,-0.028122984484312257,-0.2842106729019359,0.5033708749954032,1.8230101118644912,1.3495795452324908,1.2699755622076239,-0.7670398499609926,-0.9938108380269893,-1.5014488634412453,0.1250329470409955,0.6263251612429631,-0.9956739245345275,6.59505055823906e-06,0.3870523054407626,0.43228004707894796,-0.44440936899918754,-0.3940679817228522,-0.25158750606691016,-0.7019228319150587,-0.6864781994743004,-1.2150154568392686,0.28479548182382736,0.32373421449515066,-0.19336412044946197,0.8162261546501028,0.8743556934770187,1.186704359926303,-1.603711338799304,-2.114687991852041,0.6221266147302011,0.8537017391556985,-1.0910320366816653,-0.4597892237783999,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
