wl_home,10 Game Rolling Average Away Team Field Goals Made,10 Game Rolling Average Away Team Field Goals Attempted,10 Game Rolling Average Away Team Field Goal Percentage,10 Game Rolling Average Away Team 3-Point Field Goals Made,10 Game Rolling Average Away Team 3-Point Field Goals Attempted,10 Game Rolling Average Away Team 3-Point Percentage,10 Game Rolling Average Away Team Free Throws Made,10 Game Rolling Average Away Team Free Throws Attempted,10 Game Rolling Average Away Team Free Throw Percentage,10 Game Rolling Average Away Team Offensive Rebounds,10 Game Rolling Average Away Team Defensive Rebounds,10 Game Rolling Average Away Team Total Rebounds,10 Game Rolling Average Away Team Assists,10 Game Rolling Average Away Team Steals,10 Game Rolling Average Away Team Blocks,10 Game Rolling Average Away Team Turnovers,10 Game Rolling Average Away Team Personal Fouls,10 Game Rolling Average Away Team Points,10 Game Rolling Average Home Team field goals,10 Game Rolling Average Home Team Field Goals Attempted,10 Game Rolling Average Home Team Field Goal Percentage,10 Game Rolling Average Home Team 3-Point Field Goals Made,10 Game Rolling Average Home Team 3-Point Field Goals Attempted,10 Game Rolling Average Home Team 3-Point Percentage,10 Game Rolling Average Home Team Free Throws Made,10 Game Rolling Average Home Team Free Throws Attempted,10 Game Rolling Average Home Team Free Throw Percentage,10 Game Rolling Average Home Team Offensive Rebounds,10 Game Rolling Average Home Team Defensive Rebounds,10 Game Rolling Average Home Team Total Rebounds,10 Game Rolling Average Home Team Assists,10 Game Rolling Average Home Team Steals,10 Game Rolling Average Home Team Blocks,10 Game Rolling Average Home Team Turnovers,10 Game Rolling Average Home Team Personal Fouls,10 Game Rolling Average Home Team Points,h2h_win_ratio_last10,home_Atlanta Hawks,home_Boston Celtics,home_Brooklyn Nets,home_Charlotte Bobcats,home_Charlotte Hornets,home_Chicago Bulls,home_Cleveland Cavaliers,home_Dallas Mavericks,home_Denver Nuggets,home_Detroit Pistons,home_Golden State Warriors,home_Houston Rockets,home_Indiana Pacers,home_Los Angeles Clippers,home_Los Angeles Lakers,home_Memphis Grizzlies,home_Miami Heat,home_Milwaukee Bucks,home_Minnesota Timberwolves,home_New Orleans Pelicans,home_New York Knicks,home_Oklahoma City Thunder,home_Orlando Magic,home_Philadelphia 76ers,home_Phoenix Suns,home_Portland Trail Blazers,home_Sacramento Kings,home_San Antonio Spurs,home_Seattle SuperSonics,home_Toronto Raptors,home_Utah Jazz,home_Washington Wizards,away_Atlanta Hawks,away_Boston Celtics,away_Brooklyn Nets,away_Charlotte Bobcats,away_Charlotte Hornets,away_Chicago Bulls,away_Cleveland Cavaliers,away_Dallas Mavericks,away_Denver Nuggets,away_Detroit Pistons,away_Golden State Warriors,away_Houston Rockets,away_Indiana Pacers,away_Los Angeles Clippers,away_Los Angeles Lakers,away_Memphis Grizzlies,away_Miami Heat,away_Milwaukee Bucks,away_Minnesota Timberwolves,away_New Orleans Pelicans,away_New York Knicks,away_Oklahoma City Thunder,away_Orlando Magic,away_Philadelphia 76ers,away_Phoenix Suns,away_Portland Trail Blazers,away_Sacramento Kings,away_San Antonio Spurs,away_Seattle SuperSonics,away_Toronto Raptors,away_Utah Jazz,away_Washington Wizards
0.0,42.9,88.2,0.4854,11.2,31.6,0.35180000000000006,16.8,22.2,0.7645000000000001,10.6,31.8,42.4,26.5,6.5,5.6,15.4,20.6,113.8,44.2,84.4,0.5231,14.3,35.0,0.4112,18.7,25.3,0.7358,8.6,33.7,42.3,24.5,6.6,4.2,13.4,18.5,121.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,44.0,91.4,0.4801,14.6,37.8,0.38439999999999996,15.0,20.0,0.7481,9.2,33.6,42.8,28.2,8.1,5.0,13.0,22.2,117.6,44.5,92.8,0.47940000000000005,12.4,34.4,0.36029999999999995,22.0,27.3,0.796,10.9,31.4,42.3,24.7,9.0,2.5,11.6,21.6,123.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,41.8,87.9,0.4777,12.9,34.8,0.37470000000000003,21.7,26.5,0.8204,9.3,32.7,42.0,25.2,7.9,4.3,12.9,21.3,118.2,42.7,90.3,0.47359999999999997,12.6,33.1,0.37610000000000005,18.1,22.1,0.8294,11.4,34.4,45.8,27.0,7.4,6.0,12.1,19.5,116.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,43.1,90.0,0.48109999999999997,14.8,42.4,0.35089999999999993,17.4,20.5,0.8473,12.0,31.5,43.5,29.7,6.7,5.2,16.9,20.3,118.4,37.2,85.4,0.4394,12.3,36.2,0.333,18.7,23.2,0.8173,8.7,28.1,36.8,20.7,7.4,5.7,15.2,18.0,105.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,43.9,92.0,0.47800000000000004,8.0,25.9,0.3094,17.5,23.8,0.7336999999999999,15.4,30.3,45.7,22.9,7.9,3.8,14.8,21.0,113.3,45.4,90.6,0.5034,10.8,32.7,0.32910000000000006,16.7,20.9,0.7958000000000001,9.3,34.9,44.2,27.1,6.2,4.8,12.6,17.0,118.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,44.2,90.7,0.4883,11.1,33.4,0.3299999999999999,17.3,21.4,0.8119,11.8,36.0,47.8,26.2,5.4,6.3,16.7,20.5,116.8,41.4,84.4,0.49329999999999996,11.2,30.2,0.369,20.3,26.9,0.7565999999999999,9.3,35.7,45.0,25.2,5.8,4.3,14.3,16.3,114.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,45.2,91.9,0.49289999999999995,10.2,29.9,0.34450000000000003,19.1,22.5,0.8491,12.7,30.7,43.4,25.2,7.8,3.9,13.0,17.9,119.7,42.8,89.8,0.4795999999999999,16.8,44.2,0.37970000000000004,15.9,20.8,0.7561000000000001,10.2,38.8,49.0,28.0,6.7,5.7,15.2,17.3,118.3,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,45.3,90.5,0.5019,15.7,42.1,0.37139999999999995,17.3,20.3,0.8515,12.2,32.9,45.1,31.7,7.8,5.2,17.2,20.0,123.6,44.2,91.0,0.4883,13.4,38.3,0.34809999999999997,19.6,26.1,0.7354999999999999,11.0,29.1,40.1,27.1,6.9,2.9,10.2,19.2,121.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,40.8,89.3,0.45890000000000003,14.6,39.6,0.3691,21.3,25.9,0.8361000000000001,10.8,30.2,41.0,25.4,7.7,5.5,13.1,19.1,117.5,37.9,79.5,0.47830000000000006,11.4,31.7,0.3604,21.8,25.9,0.8477,8.3,32.8,41.1,24.4,6.5,5.9,14.0,20.9,109.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,42.3,90.6,0.46740000000000004,13.8,39.9,0.3467,19.3,26.5,0.7322,14.0,34.7,48.7,23.9,7.5,4.7,13.6,19.0,117.7,42.5,88.1,0.4832000000000001,11.3,31.8,0.34519999999999995,15.6,20.0,0.7869,10.6,31.2,41.8,26.5,7.3,5.9,12.5,19.6,111.9,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
